restaurant_id,market,city_size,cuisine_type,is_chain,acquisition_channel,signup_date,signup_month,signup_cohort,month,plan_id,mrr_eur,is_active,orders,gmv_eur,average_order_value_eur,cancellation_rate,tickets,csat,tenure_months,previous_month_orders,rolling_3m_orders,activity_ratio,cumulative_tickets,peak_orders,peak_order_ratio,trend_3m,months_below_average,next_month_mrr,next_month_active,next_month_gmv,next_month_churn
R-0010,UK,Mid,Sushi,0,Direct sales,2025-01-09,2025-01-01,2025-01,2026-04-01,PL-04,296.65,1,197.0,9105.03,46.21842639593909,0.03902439024390244,1.0,1.0,15,143.0,153.0,1.2875816993464053,7.0,197.0,1.0,0.95625,0.0,296.65,1.0,7873.71,0.0
R-0010,UK,Mid,Sushi,0,Direct sales,2025-01-09,2025-01-01,2025-01,2026-05-01,PL-04,296.65,1,173.0,7873.71,45.512774566473986,0.08465608465608465,0.0,,16,197.0,166.33333333333334,1.0400801603206413,7.0,197.0,0.8781725888324873,1.0483193277310925,0.0,296.65,1.0,7419.96,0.0
R-0010,UK,Mid,Sushi,0,Direct sales,2025-01-09,2025-01-01,2025-01,2026-06-01,PL-04,296.65,1,157.0,7419.96,47.260891719745224,0.042682926829268296,0.0,,17,173.0,171.0,0.9181286549707602,7.0,197.0,0.7969543147208121,1.049079754601227,0.0,296.65,1.0,6212.78,0.0
R-0010,UK,Mid,Sushi,0,Direct sales,2025-01-09,2025-01-01,2025-01,2026-07-01,PL-04,296.65,1,133.0,6212.78,46.71263157894737,0.05,0.0,,18,157.0,175.66666666666666,0.7571157495256168,7.0,197.0,0.6751269035532995,1.1481481481481481,1.0,296.65,1.0,6404.26,0.0
R-0010,UK,Mid,Sushi,0,Direct sales,2025-01-09,2025-01-01,2025-01,2026-08-01,PL-04,296.65,1,141.0,6404.26,45.42028368794326,0.013986013986013986,0.0,,19,133.0,154.33333333333334,0.9136069114470842,7.0,197.0,0.7157360406091371,0.9278557114228457,1.0,,,,
R-0011,NO,Mid,Pizza,0,Paid search,2026-06-07,2026-06-01,2026-06,2026-06-01,PL-01,44.1,1,40.0,1042.6399999999999,26.065999999999995,0.06976744186046512,0.0,,0,,,,0.0,40.0,1.0,,0.0,44.1,1.0,874.86,0.0
R-0011,NO,Mid,Pizza,0,Paid search,2026-06-07,2026-06-01,2026-06,2026-07-01,PL-01,44.1,1,37.0,874.86,23.644864864864864,0.05128205128205128,0.0,,1,40.0,40.0,0.925,0.0,40.0,0.925,,0.0,44.1,1.0,1160.31,0.0
R-0011,NO,Mid,Pizza,0,Paid search,2026-06-07,2026-06-01,2026-06,2026-08-01,PL-01,44.1,1,48.0,1160.31,24.173125,0.09433962264150944,0.0,,2,37.0,38.5,1.2467532467532467,0.0,48.0,1.0,,0.0,,,,
R-0012,SE,Small,Indian,0,Partner,2026-01-28,2026-01-01,2026-01,2026-01-01,PL-02,99.0,1,0.0,0.0,0.0,0.0,1.0,2.0,0,,,,1.0,0.0,,,0.0,99.0,1.0,1328.78,0.0
R-0012,SE,Small,Indian,0,Partner,2026-01-28,2026-01-01,2026-01,2026-02-01,PL-02,99.0,1,37.0,1328.78,35.91297297297297,0.075,0.0,,1,0.0,0.0,,1.0,37.0,1.0,,0.0,99.0,1.0,1683.42,0.0
R-0012,SE,Small,Indian,0,Partner,2026-01-28,2026-01-01,2026-01,2026-03-01,PL-02,99.0,1,45.0,1683.42,37.409333333333336,0.0625,0.0,,2,37.0,18.5,2.4324324324324325,1.0,45.0,1.0,,0.0,99.0,1.0,2692.2799999999997,0.0
R-0012,SE,Small,Indian,0,Partner,2026-01-28,2026-01-01,2026-01,2026-04-01,PL-02,99.0,1,75.0,2692.2799999999997,35.89706666666666,0.038461538461538464,0.0,,3,45.0,27.333333333333332,2.7439024390243905,1.0,75.0,1.0,,0.0,99.0,1.0,3701.37,0.0
R-0012,SE,Small,Indian,0,Partner,2026-01-28,2026-01-01,2026-01,2026-05-01,PL-02,99.0,1,102.0,3701.37,36.28794117647059,0.04672897196261682,0.0,,4,75.0,52.333333333333336,1.9490445859872612,1.0,102.0,1.0,,0.0,99.0,1.0,3396.45,0.0
R-0012,SE,Small,Indian,0,Partner,2026-01-28,2026-01-01,2026-01,2026-06-01,PL-02,99.0,1,93.0,3396.45,36.52096774193548,0.07920792079207921,1.0,5.0,5,102.0,74.0,1.2567567567567568,2.0,102.0,0.9117647058823529,4.0,0.0,99.0,1.0,2318.72,0.0
R-0012,SE,Small,Indian,0,Partner,2026-01-28,2026-01-01,2026-01,2026-07-01,PL-02,99.0,1,69.0,2318.72,33.60463768115942,0.06756756756756757,1.0,4.0,6,93.0,90.0,0.7666666666666667,3.0,102.0,0.6764705882352942,3.2926829268292686,1.0,99.0,1.0,2469.48,0.0
R-0012,SE,Small,Indian,0,Partner,2026-01-28,2026-01-01,2026-01,2026-08-01,PL-02,99.0,1,73.0,2469.48,33.828493150684935,0.05194805194805195,0.0,,7,69.0,88.0,0.8295454545454546,3.0,102.0,0.7156862745098039,1.681528662420382,2.0,,,,
R-0013,NO,Mid,Pizza,0,Paid search,2025-06-05,2025-06-01,2025-06,2025-06-01,PL-02,89.1,1,13.0,370.65,28.51153846153846,0.0,0.0,,0,,,,0.0,13.0,1.0,,0.0,89.1,1.0,219.93,0.0
R-0013,NO,Mid,Pizza,0,Paid search,2025-06-05,2025-06-01,2025-06,2025-07-01,PL-02,89.1,1,7.0,219.93,31.41857142857143,0.0,0.0,,1,13.0,13.0,0.5384615384615384,0.0,13.0,0.5384615384615384,,1.0,89.1,1.0,210.27,0.0
R-0013,NO,Mid,Pizza,0,Paid search,2025-06-05,2025-06-01,2025-06,2025-08-01,PL-02,89.1,1,8.0,210.27,26.28375,0.0,0.0,,2,7.0,10.0,0.8,0.0,13.0,0.6153846153846154,,2.0,89.1,1.0,332.5,0.0
R-0013,NO,Mid,Pizza,0,Paid search,2025-06-05,2025-06-01,2025-06,2025-09-01,PL-02,89.1,1,14.0,332.5,23.75,0.06666666666666667,0.0,,3,8.0,9.333333333333334,1.5,0.0,14.0,1.0,,2.0,89.1,1.0,268.68,0.0
R-0013,NO,Mid,Pizza,0,Paid search,2025-06-05,2025-06-01,2025-06,2025-10-01,PL-02,89.1,1,9.0,268.68,29.853333333333335,0.0,0.0,,4,14.0,9.666666666666666,0.9310344827586208,0.0,14.0,0.6428571428571429,0.7435897435897435,2.0,0.0,0.0,0.0,1.0
R-0013,NO,Mid,Pizza,0,Paid search,2025-06-05,2025-06-01,2025-06,2025-11-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,5,9.0,10.333333333333334,0.0,0.0,14.0,0.0,1.0333333333333334,2.0,0.0,0.0,0.0,0.0
R-0013,NO,Mid,Pizza,0,Paid search,2025-06-05,2025-06-01,2025-06,2025-12-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,6,0.0,7.666666666666667,0.0,0.0,14.0,0.0,0.8214285714285714,2.0,0.0,0.0,0.0,0.0
R-0013,NO,Mid,Pizza,0,Paid search,2025-06-05,2025-06-01,2025-06,2026-01-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,7,0.0,3.0,0.0,0.0,14.0,0.0,0.3103448275862069,3.0,0.0,0.0,0.0,0.0
R-0013,NO,Mid,Pizza,0,Paid search,2025-06-05,2025-06-01,2025-06,2026-02-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,8,0.0,0.0,,0.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
R-0013,NO,Mid,Pizza,0,Paid search,2025-06-05,2025-06-01,2025-06,2026-03-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,9,0.0,0.0,,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
R-0013,NO,Mid,Pizza,0,Paid search,2025-06-05,2025-06-01,2025-06,2026-04-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,10,0.0,0.0,,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R-0013,NO,Mid,Pizza,0,Paid search,2025-06-05,2025-06-01,2025-06,2026-05-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,11,0.0,0.0,,0.0,14.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-0013,NO,Mid,Pizza,0,Paid search,2025-06-05,2025-06-01,2025-06,2026-06-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,12,0.0,0.0,,0.0,14.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-0013,NO,Mid,Pizza,0,Paid search,2025-06-05,2025-06-01,2025-06,2026-07-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,13,0.0,0.0,,0.0,14.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-0013,NO,Mid,Pizza,0,Paid search,2025-06-05,2025-06-01,2025-06,2026-08-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,14,0.0,0.0,,0.0,14.0,0.0,,0.0,,,,
R-0014,UK,Metro,Kebab,0,Direct sales,2026-04-21,2026-04-01,2026-04,2026-04-01,PL-03,199.0,1,2.0,40.61,20.305,0.0,1.0,3.0,0,,,,1.0,2.0,1.0,,0.0,199.0,1.0,920.33,0.0
R-0014,UK,Metro,Kebab,0,Direct sales,2026-04-21,2026-04-01,2026-04,2026-05-01,PL-03,199.0,1,39.0,920.33,23.59820512820513,0.0,0.0,,1,2.0,2.0,19.5,1.0,39.0,1.0,,0.0,199.0,1.0,538.29,0.0
R-0014,UK,Metro,Kebab,0,Direct sales,2026-04-21,2026-04-01,2026-04,2026-06-01,PL-03,199.0,1,26.0,538.29,20.703461538461536,0.10344827586206896,0.0,,2,39.0,20.5,1.2682926829268293,1.0,39.0,0.6666666666666666,,0.0,199.0,1.0,640.09,0.0
R-0014,UK,Metro,Kebab,0,Direct sales,2026-04-21,2026-04-01,2026-04,2026-07-01,PL-03,199.0,1,25.0,640.09,25.6036,0.07407407407407407,0.0,,3,26.0,22.333333333333332,1.119402985074627,1.0,39.0,0.6410256410256411,,0.0,199.0,1.0,758.98,0.0
R-0014,UK,Metro,Kebab,0,Direct sales,2026-04-21,2026-04-01,2026-04,2026-08-01,PL-03,199.0,1,32.0,758.98,23.718125,0.058823529411764705,0.0,,4,25.0,30.0,1.0666666666666667,1.0,39.0,0.8205128205128205,15.0,0.0,,,,
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2025-05-01,PL-02,84.15,1,47.0,1319.21,28.068297872340427,0.020833333333333332,0.0,,0,,,,0.0,47.0,1.0,,0.0,84.15,1.0,1341.69,0.0
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2025-06-01,PL-02,84.15,1,53.0,1341.69,25.31490566037736,0.08620689655172414,1.0,5.0,1,47.0,47.0,1.127659574468085,1.0,53.0,1.0,,0.0,84.15,1.0,1023.06,0.0
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2025-07-01,PL-02,84.15,1,36.0,1023.06,28.418333333333333,0.14285714285714285,0.0,,2,53.0,50.0,0.72,1.0,53.0,0.6792452830188679,,1.0,84.15,1.0,1880.78,0.0
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2025-08-01,PL-02,84.15,1,64.0,1880.78,29.3871875,0.058823529411764705,0.0,,3,36.0,45.333333333333336,1.4117647058823528,1.0,64.0,1.0,,1.0,84.15,1.0,2224.66,0.0
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2025-09-01,PL-02,84.15,1,74.0,2224.66,30.06297297297297,0.075,1.0,5.0,4,64.0,51.0,1.4509803921568627,2.0,74.0,1.0,1.0851063829787233,1.0,84.15,1.0,1851.94,0.0
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2025-10-01,PL-02,84.15,1,64.0,1851.94,28.9365625,0.030303030303030304,0.0,,5,74.0,58.0,1.103448275862069,2.0,74.0,0.8648648648648649,1.16,1.0,84.15,1.0,1941.65,0.0
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2025-11-01,PL-02,84.15,1,69.0,1941.65,28.13985507246377,0.1038961038961039,0.0,,6,64.0,67.33333333333333,1.0247524752475248,2.0,74.0,0.9324324324324325,1.4852941176470587,0.0,84.15,1.0,2556.03,0.0
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2025-12-01,PL-02,84.15,1,91.0,2556.03,28.08824175824176,0.07142857142857142,0.0,,7,69.0,69.0,1.318840579710145,2.0,91.0,1.0,1.3529411764705883,0.0,84.15,1.0,1993.13,0.0
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2026-01-01,PL-02,84.15,1,69.0,1993.13,28.885942028985507,0.014285714285714285,0.0,,8,91.0,74.66666666666667,0.9241071428571428,2.0,91.0,0.7582417582417582,1.2873563218390804,0.0,84.15,1.0,2090.29,0.0
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2026-02-01,PL-02,84.15,1,78.0,2090.29,26.798589743589744,0.037037037037037035,2.0,2.0,9,69.0,76.33333333333333,1.0218340611353713,4.0,91.0,0.8571428571428571,1.1336633663366338,0.0,84.15,1.0,2214.72,0.0
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2026-03-01,PL-02,84.15,1,78.0,2214.72,28.39384615384615,0.025,1.0,4.0,10,78.0,79.33333333333333,0.9831932773109244,5.0,91.0,0.8571428571428571,1.1497584541062802,0.0,84.15,1.0,1372.72,0.0
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2026-04-01,PL-02,84.15,1,55.0,1372.72,24.958545454545455,0.017857142857142856,0.0,,11,78.0,75.0,0.7333333333333333,5.0,91.0,0.6043956043956044,1.0044642857142856,1.0,84.15,1.0,2404.91,0.0
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2026-05-01,PL-02,84.15,1,84.0,2404.91,28.62988095238095,0.034482758620689655,0.0,,12,55.0,70.33333333333333,1.194312796208531,5.0,91.0,0.9230769230769231,0.9213973799126638,1.0,84.15,1.0,1889.96,0.0
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2026-06-01,PL-02,84.15,1,72.0,1889.96,26.249444444444446,0.06493506493506493,0.0,,13,84.0,72.33333333333333,0.9953917050691244,5.0,91.0,0.7912087912087912,0.9117647058823529,1.0,84.15,1.0,1473.01,0.0
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2026-07-01,PL-02,84.15,1,55.0,1473.01,26.782,0.05172413793103448,0.0,,14,72.0,70.33333333333333,0.7819905213270143,5.0,91.0,0.6043956043956044,0.9377777777777777,2.0,84.15,1.0,1399.42,0.0
R-0015,SE,Mid,Kebab,1,Partner,2025-05-01,2025-05-01,2025-05,2026-08-01,PL-02,84.15,1,54.0,1399.42,25.915185185185187,0.05263157894736842,0.0,,15,55.0,70.33333333333333,0.7677725118483413,5.0,91.0,0.5934065934065934,1.0,2.0,,,,
R-0016,DE,Mid,Kebab,0,Partner,2026-02-07,2026-02-01,2026-02,2026-02-01,PL-02,84.15,1,14.0,274.22,19.587142857142858,0.06666666666666667,0.0,,0,,,,0.0,14.0,1.0,,0.0,84.15,1.0,447.38,0.0
R-0016,DE,Mid,Kebab,0,Partner,2026-02-07,2026-02-01,2026-02,2026-03-01,PL-02,84.15,1,24.0,447.38,18.640833333333333,0.0,0.0,,1,14.0,14.0,1.7142857142857142,0.0,24.0,1.0,,0.0,84.15,1.0,329.94,0.0
R-0016,DE,Mid,Kebab,0,Partner,2026-02-07,2026-02-01,2026-02,2026-04-01,PL-02,84.15,1,15.0,329.94,21.996,0.0625,0.0,,2,24.0,19.0,0.7894736842105263,0.0,24.0,0.625,,1.0,0.0,0.0,0.0,1.0
R-0016,DE,Mid,Kebab,0,Partner,2026-02-07,2026-02-01,2026-02,2026-05-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,3,15.0,17.666666666666668,0.0,0.0,24.0,0.0,,2.0,0.0,0.0,0.0,0.0
R-0016,DE,Mid,Kebab,0,Partner,2026-02-07,2026-02-01,2026-02,2026-06-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,4,0.0,13.0,0.0,0.0,24.0,0.0,0.9285714285714286,3.0,0.0,0.0,0.0,0.0
R-0016,DE,Mid,Kebab,0,Partner,2026-02-07,2026-02-01,2026-02,2026-07-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,5,0.0,5.0,0.0,0.0,24.0,0.0,0.2631578947368421,4.0,0.0,0.0,0.0,0.0
R-0016,DE,Mid,Kebab,0,Partner,2026-02-07,2026-02-01,2026-02,2026-08-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,6,0.0,0.0,,0.0,24.0,0.0,0.0,3.0,,,,
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2025-05-01,PL-01,41.65,1,12.0,408.52,34.04333333333333,0.0,0.0,,0,,,,0.0,12.0,1.0,,0.0,41.65,1.0,1511.59,0.0
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2025-06-01,PL-01,41.65,1,48.0,1511.59,31.49145833333333,0.058823529411764705,0.0,,1,12.0,12.0,4.0,0.0,48.0,1.0,,0.0,41.65,1.0,1252.87,0.0
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2025-07-01,PL-01,41.65,1,44.0,1252.87,28.47431818181818,0.0,0.0,,2,48.0,30.0,1.4666666666666666,0.0,48.0,0.9166666666666666,,0.0,41.65,1.0,1788.85,0.0
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2025-08-01,PL-01,41.65,1,62.0,1788.85,28.85241935483871,0.015873015873015872,0.0,,3,44.0,34.666666666666664,1.7884615384615385,0.0,62.0,1.0,,0.0,41.65,1.0,1869.62,0.0
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2025-09-01,PL-01,41.65,1,64.0,1869.62,29.2128125,0.058823529411764705,0.0,,4,62.0,51.333333333333336,1.2467532467532467,0.0,64.0,1.0,4.277777777777778,0.0,41.65,1.0,2608.69,0.0
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2025-10-01,PL-01,41.65,1,86.0,2608.69,30.33360465116279,0.033707865168539325,0.0,,5,64.0,56.666666666666664,1.5176470588235296,0.0,86.0,1.0,1.8888888888888888,0.0,41.65,1.0,2099.59,0.0
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2025-11-01,PL-01,41.65,1,70.0,2099.59,29.994142857142858,0.0410958904109589,0.0,,6,86.0,70.66666666666667,0.990566037735849,0.0,86.0,0.813953488372093,2.0384615384615388,0.0,41.65,1.0,1742.36,0.0
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2025-12-01,PL-01,41.65,1,53.0,1742.36,32.874716981132075,0.05357142857142857,1.0,3.0,7,70.0,73.33333333333333,0.7227272727272728,1.0,86.0,0.6162790697674418,1.4285714285714284,1.0,41.65,1.0,941.64,0.0
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2026-01-01,PL-01,41.65,1,35.0,941.64,26.904,0.10256410256410256,0.0,,8,53.0,69.66666666666667,0.5023923444976076,1.0,86.0,0.4069767441860465,1.2294117647058824,2.0,41.65,1.0,898.18,0.0
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2026-02-01,PL-01,41.65,1,31.0,898.18,28.973548387096773,0.08823529411764706,1.0,4.0,9,35.0,52.666666666666664,0.5886075949367089,2.0,86.0,0.36046511627906974,0.7452830188679245,3.0,41.65,1.0,947.95,0.0
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2026-03-01,PL-01,41.65,1,30.0,947.95,31.598333333333336,0.0,0.0,,10,31.0,39.666666666666664,0.7563025210084034,2.0,86.0,0.3488372093023256,0.5409090909090909,4.0,41.65,1.0,1630.86,0.0
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2026-04-01,PL-01,41.65,1,56.0,1630.86,29.1225,0.08196721311475409,0.0,,11,30.0,32.0,1.75,2.0,86.0,0.6511627906976745,0.4593301435406698,3.0,41.65,1.0,1820.29,0.0
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2026-05-01,PL-01,41.65,1,63.0,1820.29,28.89349206349206,0.07352941176470588,0.0,,12,56.0,39.0,1.6153846153846154,2.0,86.0,0.7325581395348837,0.7405063291139241,2.0,41.65,1.0,1785.4,0.0
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2026-06-01,PL-01,41.65,1,58.0,1785.4,30.782758620689656,0.01694915254237288,1.0,2.0,13,63.0,49.666666666666664,1.167785234899329,3.0,86.0,0.6744186046511628,1.2521008403361344,1.0,84.15,1.0,1680.61,0.0
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2026-07-01,PL-02,84.15,1,55.0,1680.61,30.556545454545454,0.05172413793103448,1.0,4.0,14,58.0,59.0,0.9322033898305084,4.0,86.0,0.6395348837209303,1.84375,0.0,84.15,1.0,1217.36,0.0
R-0017,DK,Small,Pizza,0,Direct sales,2025-05-19,2025-05-01,2025-05,2026-08-01,PL-02,84.15,1,42.0,1217.36,28.984761904761903,0.0,0.0,,15,55.0,58.666666666666664,0.7159090909090909,4.0,86.0,0.4883720930232558,1.5042735042735043,1.0,,,,
R-0018,DE,Mid,Sushi,0,Direct sales,2026-06-12,2026-06-01,2026-06,2026-06-01,PL-01,39.2,1,15.0,516.64,34.44266666666667,0.0625,0.0,,0,,,,0.0,15.0,1.0,,0.0,39.2,1.0,1293.2,0.0
R-0018,DE,Mid,Sushi,0,Direct sales,2026-06-12,2026-06-01,2026-06,2026-07-01,PL-01,39.2,1,28.0,1293.2,46.18571428571429,0.0,0.0,,1,15.0,15.0,1.8666666666666667,0.0,28.0,1.0,,0.0,39.2,1.0,1024.86,0.0
R-0018,DE,Mid,Sushi,0,Direct sales,2026-06-12,2026-06-01,2026-06,2026-08-01,PL-01,39.2,1,21.0,1024.86,48.802857142857135,0.045454545454545456,1.0,4.0,2,28.0,21.5,0.9767441860465116,1.0,28.0,0.75,,0.0,,,,
R-0019,DK,Small,Nordic,0,Direct sales,2026-05-27,2026-05-01,2026-05,2026-05-01,PL-02,99.0,1,0.0,0.0,0.0,0.0,0.0,,0,,,,0.0,0.0,,,0.0,99.0,1.0,832.61,0.0
R-0019,DK,Small,Nordic,0,Direct sales,2026-05-27,2026-05-01,2026-05,2026-06-01,PL-02,99.0,1,15.0,832.61,55.507333333333335,0.0625,0.0,,1,0.0,0.0,,0.0,15.0,1.0,,0.0,99.0,1.0,584.82,0.0
R-0019,DK,Small,Nordic,0,Direct sales,2026-05-27,2026-05-01,2026-05,2026-07-01,PL-02,99.0,1,11.0,584.82,53.16545454545455,0.0,0.0,,2,15.0,7.5,1.4666666666666666,0.0,15.0,0.7333333333333333,,0.0,99.0,1.0,319.46999999999997,0.0
R-0019,DK,Small,Nordic,0,Direct sales,2026-05-27,2026-05-01,2026-05,2026-08-01,PL-02,99.0,1,5.0,319.46999999999997,63.89399999999999,0.0,0.0,,3,11.0,8.666666666666666,0.576923076923077,0.0,15.0,0.3333333333333333,,1.0,,,,
R-0020,DK,Metro,Burger,0,Partner,2025-10-15,2025-10-01,2025-10,2025-10-01,PL-02,99.0,1,17.0,486.55,28.620588235294118,0.0,2.0,3.5,0,,,,2.0,17.0,1.0,,0.0,99.0,1.0,1243.28,0.0
R-0020,DK,Metro,Burger,0,Partner,2025-10-15,2025-10-01,2025-10,2025-11-01,PL-02,99.0,1,47.0,1243.28,26.452765957446807,0.0,0.0,,1,17.0,17.0,2.764705882352941,2.0,47.0,1.0,,0.0,99.0,1.0,1999.1,0.0
R-0020,DK,Metro,Burger,0,Partner,2025-10-15,2025-10-01,2025-10,2025-12-01,PL-02,99.0,1,74.0,1999.1,27.014864864864865,0.02631578947368421,1.0,4.0,2,47.0,32.0,2.3125,3.0,74.0,1.0,,0.0,99.0,1.0,1285.42,0.0
R-0020,DK,Metro,Burger,0,Partner,2025-10-15,2025-10-01,2025-10,2026-01-01,PL-02,99.0,1,50.0,1285.42,25.7084,0.0196078431372549,2.0,2.5,3,74.0,46.0,1.0869565217391304,5.0,74.0,0.6756756756756757,,0.0,199.0,1.0,1223.32,0.0
R-0020,DK,Metro,Burger,0,Partner,2025-10-15,2025-10-01,2025-10,2026-02-01,PL-03,199.0,1,43.0,1223.32,28.449302325581392,0.022727272727272728,1.0,4.0,4,50.0,57.0,0.7543859649122807,6.0,74.0,0.581081081081081,3.3529411764705883,1.0,199.0,1.0,2027.14,0.0
R-0020,DK,Metro,Burger,0,Partner,2025-10-15,2025-10-01,2025-10,2026-03-01,PL-03,199.0,1,72.0,2027.14,28.154722222222222,0.05263157894736842,0.0,,5,43.0,55.666666666666664,1.2934131736526946,6.0,74.0,0.972972972972973,1.7395833333333333,1.0,199.0,1.0,1588.52,0.0
R-0020,DK,Metro,Burger,0,Partner,2025-10-15,2025-10-01,2025-10,2026-04-01,PL-03,199.0,1,64.0,1588.52,24.820625,0.04477611940298507,1.0,5.0,6,72.0,55.0,1.1636363636363636,7.0,74.0,0.8648648648648649,1.1956521739130435,1.0,199.0,1.0,1981.3,0.0
R-0020,DK,Metro,Burger,0,Partner,2025-10-15,2025-10-01,2025-10,2026-05-01,PL-03,199.0,1,72.0,1981.3,27.518055555555556,0.04,0.0,,7,64.0,59.666666666666664,1.2067039106145252,7.0,74.0,0.972972972972973,1.0467836257309941,1.0,199.0,1.0,1715.86,0.0
R-0020,DK,Metro,Burger,0,Partner,2025-10-15,2025-10-01,2025-10,2026-06-01,PL-03,199.0,1,62.0,1715.86,27.675161290322578,0.015873015873015872,1.0,4.0,8,72.0,69.33333333333333,0.8942307692307693,8.0,74.0,0.8378378378378378,1.2455089820359282,0.0,199.0,1.0,963.91,0.0
R-0020,DK,Metro,Burger,0,Partner,2025-10-15,2025-10-01,2025-10,2026-07-01,PL-03,199.0,1,38.0,963.91,25.366052631578945,0.07317073170731707,1.0,4.0,9,62.0,66.0,0.5757575757575758,9.0,74.0,0.5135135135135135,1.2,1.0,199.0,1.0,1126.49,0.0
R-0020,DK,Metro,Burger,0,Partner,2025-10-15,2025-10-01,2025-10,2026-08-01,PL-03,199.0,1,44.0,1126.49,25.602045454545454,0.06382978723404255,1.0,2.0,10,38.0,57.333333333333336,0.7674418604651162,10.0,74.0,0.5945945945945946,0.9608938547486034,2.0,,,,
R-0021,UK,Mid,Kebab,0,Paid search,2026-04-25,2026-04-01,2026-04,2026-04-01,PL-03,199.0,1,3.0,63.28,21.093333333333334,0.0,4.0,3.75,0,,,,4.0,3.0,1.0,,0.0,199.0,1.0,737.57,0.0
R-0021,UK,Mid,Kebab,0,Paid search,2026-04-25,2026-04-01,2026-04,2026-05-01,PL-03,199.0,1,31.0,737.57,23.79258064516129,0.03125,0.0,,1,3.0,3.0,10.333333333333334,4.0,31.0,1.0,,0.0,199.0,1.0,694.21,0.0
R-0021,UK,Mid,Kebab,0,Paid search,2026-04-25,2026-04-01,2026-04,2026-06-01,PL-03,199.0,1,34.0,694.21,20.41794117647059,0.05555555555555555,0.0,,2,31.0,17.0,2.0,4.0,34.0,1.0,,0.0,199.0,1.0,553.08,0.0
