order_id,restaurant_id,order_date,order_value_eur,order_channel,fulfilment_type,order_status,order_month,is_completed,net_order_value_eur
ORD-0192525,R-0446,2025-02-01,17.26,web,delivery,completed,2025-02-01,1,17.26
ORD-0079682,R-0184,2025-02-01,44.48,app,delivery,completed,2025-02-01,1,44.48
ORD-0213325,R-0491,2025-02-01,21.2,app,pickup,completed,2025-02-01,1,21.2
ORD-0213333,R-0491,2025-02-01,32.51,app,pickup,completed,2025-02-01,1,32.51
ORD-0079644,R-0184,2025-02-01,32.46,app,delivery,completed,2025-02-01,1,32.46
ORD-0245833,R-0570,2025-02-01,25.69,web,delivery,completed,2025-02-01,1,25.69
ORD-0048727,R-0119,2025-02-01,21.66,web,pickup,completed,2025-02-01,1,21.66
ORD-0016072,R-0025,2025-02-01,27.04,app,delivery,completed,2025-02-01,1,27.04
ORD-0224677,R-0525,2025-02-01,44.25,web,delivery,completed,2025-02-01,1,44.25
ORD-0224684,R-0525,2025-02-01,27.73,app,pickup,completed,2025-02-01,1,27.73
ORD-0016081,R-0025,2025-02-01,24.42,web,delivery,completed,2025-02-01,1,24.42
ORD-0224689,R-0525,2025-02-01,30.06,app,delivery,completed,2025-02-01,1,30.06
ORD-0051143,R-0126,2025-02-01,26.09,app,delivery,completed,2025-02-01,1,26.09
ORD-0224709,R-0525,2025-02-01,25.79,app,pickup,completed,2025-02-01,1,25.79
ORD-0051124,R-0126,2025-02-01,48.77,web,delivery,completed,2025-02-01,1,48.77
ORD-0016096,R-0025,2025-02-01,29.05,app,delivery,completed,2025-02-01,1,29.05
ORD-0048743,R-0119,2025-02-01,33.26,web,pickup,completed,2025-02-01,1,33.26
ORD-0192502,R-0446,2025-02-01,42.67,app,pickup,completed,2025-02-01,1,42.67
ORD-0230365,R-0538,2025-02-01,37.05,web,pickup,completed,2025-02-01,1,37.05
ORD-0213360,R-0491,2025-02-01,34.66,web,pickup,completed,2025-02-01,1,34.66
ORD-0091057,R-0207,2025-02-01,39.88,app,delivery,completed,2025-02-01,1,39.88
ORD-0079680,R-0184,2025-02-01,29.03,app,delivery,completed,2025-02-01,1,29.03
ORD-0105245,R-0236,2025-02-01,37.1,web,pickup,completed,2025-02-01,1,37.1
ORD-0152190,R-0363,2025-02-01,19.81,web,pickup,completed,2025-02-01,1,19.81
ORD-0152172,R-0363,2025-02-01,21.52,web,pickup,completed,2025-02-01,1,21.52
ORD-0152207,R-0363,2025-02-01,17.85,web,pickup,completed,2025-02-01,1,17.85
ORD-0152175,R-0363,2025-02-01,22.46,app,pickup,completed,2025-02-01,1,22.46
ORD-0192469,R-0446,2025-02-01,27.84,app,pickup,completed,2025-02-01,1,27.84
ORD-0192483,R-0446,2025-02-01,54.0,app,pickup,completed,2025-02-01,1,54.0
ORD-0005803,R-0010,2025-02-01,50.54,web,delivery,completed,2025-02-01,1,50.54
ORD-0079663,R-0184,2025-02-02,24.25,web,pickup,completed,2025-02-01,1,24.25
ORD-0132558,R-0324,2025-02-02,57.62,app,delivery,completed,2025-02-01,1,57.62
ORD-0051120,R-0126,2025-02-02,66.83,app,delivery,completed,2025-02-01,1,66.83
ORD-0230345,R-0538,2025-02-02,25.19,web,pickup,completed,2025-02-01,1,25.19
ORD-0245837,R-0570,2025-02-02,36.81,web,delivery,completed,2025-02-01,1,36.81
ORD-0245835,R-0570,2025-02-02,35.96,web,delivery,completed,2025-02-01,1,35.96
ORD-0016074,R-0025,2025-02-02,29.33,web,pickup,completed,2025-02-01,1,29.33
ORD-0192528,R-0446,2025-02-02,79.08,app,delivery,completed,2025-02-01,1,79.08
ORD-0016076,R-0025,2025-02-02,22.62,web,delivery,completed,2025-02-01,1,22.62
ORD-0230348,R-0538,2025-02-02,23.58,web,delivery,completed,2025-02-01,1,23.58
ORD-0242749,R-0559,2025-02-02,23.29,app,delivery,completed,2025-02-01,1,23.29
ORD-0051144,R-0126,2025-02-02,22.56,web,delivery,completed,2025-02-01,1,22.56
ORD-0152177,R-0363,2025-02-02,23.0,app,pickup,completed,2025-02-01,1,23.0
ORD-0051137,R-0126,2025-02-02,38.25,web,delivery,completed,2025-02-01,1,38.25
ORD-0152176,R-0363,2025-02-02,15.19,web,pickup,completed,2025-02-01,1,15.19
ORD-0213364,R-0491,2025-02-02,30.42,app,pickup,completed,2025-02-01,1,30.42
ORD-0079679,R-0184,2025-02-02,22.05,app,pickup,completed,2025-02-01,1,22.05
ORD-0224712,R-0525,2025-02-02,22.26,web,pickup,completed,2025-02-01,1,22.26
ORD-0185272,R-0426,2025-02-02,65.66,web,delivery,completed,2025-02-01,1,65.66
ORD-0192506,R-0446,2025-02-02,49.21,web,delivery,completed,2025-02-01,1,49.21
ORD-0242759,R-0559,2025-02-02,17.17,web,delivery,completed,2025-02-01,1,17.17
ORD-0051106,R-0126,2025-02-02,29.32,app,pickup,completed,2025-02-01,1,29.32
ORD-0025564,R-0050,2025-02-02,25.33,app,pickup,completed,2025-02-01,1,25.33
ORD-0192474,R-0446,2025-02-02,37.38,app,delivery,completed,2025-02-01,1,37.38
ORD-0249514,R-0586,2025-02-02,16.54,app,pickup,completed,2025-02-01,1,16.54
ORD-0091048,R-0207,2025-02-02,63.76,app,pickup,completed,2025-02-01,1,63.76
ORD-0051094,R-0126,2025-02-02,21.22,web,pickup,cancelled,2025-02-01,0,0.0
ORD-0247770,R-0579,2025-02-02,34.46,app,delivery,completed,2025-02-01,1,34.46
ORD-0105253,R-0236,2025-02-02,20.35,app,pickup,completed,2025-02-01,1,20.35
ORD-0016105,R-0025,2025-02-02,12.41,web,pickup,completed,2025-02-01,1,12.41
ORD-0051108,R-0126,2025-02-02,42.75,web,delivery,refunded,2025-02-01,0,0.0
ORD-0079690,R-0184,2025-02-02,15.08,app,pickup,completed,2025-02-01,1,15.08
ORD-0192527,R-0446,2025-02-03,44.73,app,pickup,completed,2025-02-01,1,44.73
ORD-0048729,R-0119,2025-02-03,23.83,web,delivery,completed,2025-02-01,1,23.83
ORD-0230325,R-0538,2025-02-03,23.43,web,delivery,completed,2025-02-01,1,23.43
ORD-0249500,R-0586,2025-02-03,10.44,app,pickup,completed,2025-02-01,1,10.44
ORD-0230332,R-0538,2025-02-03,26.53,web,delivery,completed,2025-02-01,1,26.53
ORD-0051126,R-0126,2025-02-03,16.42,app,delivery,completed,2025-02-01,1,16.42
ORD-0016090,R-0025,2025-02-03,16.12,web,delivery,completed,2025-02-01,1,16.12
ORD-0247771,R-0579,2025-02-03,26.14,web,delivery,completed,2025-02-01,1,26.14
ORD-0152214,R-0363,2025-02-03,38.45,web,pickup,completed,2025-02-01,1,38.45
ORD-0051100,R-0126,2025-02-03,26.17,app,pickup,completed,2025-02-01,1,26.17
ORD-0162507,R-0379,2025-02-03,17.62,web,delivery,completed,2025-02-01,1,17.62
ORD-0247751,R-0579,2025-02-03,20.62,app,delivery,completed,2025-02-01,1,20.62
ORD-0051111,R-0126,2025-02-03,40.34,app,delivery,completed,2025-02-01,1,40.34
ORD-0079673,R-0184,2025-02-03,9.95,web,delivery,completed,2025-02-01,1,9.95
ORD-0079671,R-0184,2025-02-03,13.98,web,delivery,completed,2025-02-01,1,13.98
ORD-0051131,R-0126,2025-02-03,27.56,app,delivery,completed,2025-02-01,1,27.56
ORD-0162499,R-0379,2025-02-03,29.58,web,delivery,completed,2025-02-01,1,29.58
ORD-0016075,R-0025,2025-02-03,39.59,app,delivery,completed,2025-02-01,1,39.59
ORD-0230351,R-0538,2025-02-03,34.71,app,pickup,completed,2025-02-01,1,34.71
ORD-0238862,R-0550,2025-02-03,39.89,web,delivery,completed,2025-02-01,1,39.89
ORD-0213341,R-0491,2025-02-03,28.92,web,delivery,completed,2025-02-01,1,28.92
ORD-0213345,R-0491,2025-02-03,21.64,web,pickup,completed,2025-02-01,1,21.64
ORD-0247761,R-0579,2025-02-03,20.26,app,delivery,completed,2025-02-01,1,20.26
ORD-0230353,R-0538,2025-02-03,34.97,web,pickup,completed,2025-02-01,1,34.97
ORD-0079657,R-0184,2025-02-03,14.65,app,delivery,completed,2025-02-01,1,14.65
ORD-0051095,R-0126,2025-02-04,33.76,web,delivery,completed,2025-02-01,1,33.76
ORD-0005794,R-0010,2025-02-04,67.35,web,pickup,completed,2025-02-01,1,67.35
ORD-0048739,R-0119,2025-02-04,57.99,app,pickup,completed,2025-02-01,1,57.99
ORD-0224713,R-0525,2025-02-04,14.32,app,delivery,completed,2025-02-01,1,14.32
ORD-0016099,R-0025,2025-02-04,33.1,web,delivery,cancelled,2025-02-01,0,0.0
ORD-0213349,R-0491,2025-02-04,18.57,web,pickup,completed,2025-02-01,1,18.57
ORD-0016087,R-0025,2025-02-04,25.36,web,pickup,completed,2025-02-01,1,25.36
ORD-0091059,R-0207,2025-02-04,54.58,web,pickup,completed,2025-02-01,1,54.58
ORD-0192499,R-0446,2025-02-04,42.95,app,delivery,completed,2025-02-01,1,42.95
ORD-0091052,R-0207,2025-02-04,71.26,app,delivery,completed,2025-02-01,1,71.26
ORD-0005816,R-0010,2025-02-04,64.11,app,pickup,completed,2025-02-01,1,64.11
ORD-0091049,R-0207,2025-02-04,54.86,app,pickup,completed,2025-02-01,1,54.86
ORD-0247766,R-0579,2025-02-04,21.3,app,delivery,completed,2025-02-01,1,21.3
ORD-0224700,R-0525,2025-02-04,12.4,web,delivery,completed,2025-02-01,1,12.4
ORD-0249511,R-0586,2025-02-04,23.38,app,pickup,completed,2025-02-01,1,23.38
ORD-0249540,R-0586,2025-02-04,17.48,app,pickup,completed,2025-02-01,1,17.48
ORD-0192535,R-0446,2025-02-04,30.28,web,delivery,completed,2025-02-01,1,30.28
ORD-0079658,R-0184,2025-02-04,18.79,web,pickup,completed,2025-02-01,1,18.79
ORD-0213336,R-0491,2025-02-04,18.85,web,pickup,completed,2025-02-01,1,18.85
ORD-0132561,R-0324,2025-02-04,37.73,app,pickup,cancelled,2025-02-01,0,0.0
ORD-0249532,R-0586,2025-02-04,16.86,app,delivery,completed,2025-02-01,1,16.86
ORD-0245814,R-0570,2025-02-04,22.91,app,delivery,completed,2025-02-01,1,22.91
ORD-0005812,R-0010,2025-02-04,86.48,web,delivery,completed,2025-02-01,1,86.48
ORD-0025571,R-0050,2025-02-05,43.67,app,pickup,completed,2025-02-01,1,43.67
ORD-0048746,R-0119,2025-02-05,27.52,app,pickup,completed,2025-02-01,1,27.52
ORD-0192494,R-0446,2025-02-05,27.24,app,delivery,completed,2025-02-01,1,27.24
ORD-0051090,R-0126,2025-02-05,34.6,app,delivery,completed,2025-02-01,1,34.6
ORD-0227481,R-0531,2025-02-05,25.99,web,delivery,completed,2025-02-01,1,25.99
ORD-0224718,R-0525,2025-02-05,18.85,app,delivery,completed,2025-02-01,1,18.85
ORD-0152184,R-0363,2025-02-05,13.8,web,pickup,completed,2025-02-01,1,13.8
ORD-0224687,R-0525,2025-02-05,17.03,web,delivery,completed,2025-02-01,1,17.03
ORD-0224685,R-0525,2025-02-05,15.87,app,pickup,completed,2025-02-01,1,15.87
ORD-0132560,R-0324,2025-02-05,14.38,web,delivery,completed,2025-02-01,1,14.38
ORD-0079656,R-0184,2025-02-05,23.55,web,pickup,completed,2025-02-01,1,23.55
ORD-0192529,R-0446,2025-02-05,28.0,web,delivery,completed,2025-02-01,1,28.0
ORD-0079694,R-0184,2025-02-05,17.43,web,delivery,completed,2025-02-01,1,17.43
ORD-0091047,R-0207,2025-02-05,97.0,web,pickup,completed,2025-02-01,1,97.0
ORD-0105232,R-0236,2025-02-05,42.28,web,delivery,completed,2025-02-01,1,42.28
ORD-0230334,R-0538,2025-02-05,30.63,web,pickup,completed,2025-02-01,1,30.63
ORD-0230359,R-0538,2025-02-05,26.41,app,delivery,completed,2025-02-01,1,26.41
ORD-0152164,R-0363,2025-02-05,32.98,app,pickup,completed,2025-02-01,1,32.98
ORD-0016061,R-0025,2025-02-05,18.02,app,delivery,completed,2025-02-01,1,18.02
ORD-0249502,R-0586,2025-02-05,17.88,web,delivery,completed,2025-02-01,1,17.88
ORD-0016064,R-0025,2025-02-05,19.01,app,delivery,completed,2025-02-01,1,19.01
ORD-0025559,R-0050,2025-02-05,19.95,web,delivery,completed,2025-02-01,1,19.95
ORD-0016085,R-0025,2025-02-05,15.87,app,delivery,completed,2025-02-01,1,15.87
ORD-0245829,R-0570,2025-02-05,36.17,web,delivery,completed,2025-02-01,1,36.17
ORD-0247757,R-0579,2025-02-05,23.45,web,delivery,completed,2025-02-01,1,23.45
ORD-0249520,R-0586,2025-02-05,17.62,app,pickup,completed,2025-02-01,1,17.62
ORD-0245853,R-0570,2025-02-05,25.89,app,delivery,completed,2025-02-01,1,25.89
ORD-0005797,R-0010,2025-02-05,63.27,app,pickup,completed,2025-02-01,1,63.27
ORD-0244713,R-0568,2025-02-05,69.51,app,delivery,cancelled,2025-02-01,0,0.0
ORD-0016089,R-0025,2025-02-05,17.96,web,delivery,completed,2025-02-01,1,17.96
ORD-0016109,R-0025,2025-02-05,19.08,app,delivery,completed,2025-02-01,1,19.08
ORD-0051122,R-0126,2025-02-06,22.58,web,delivery,completed,2025-02-01,1,22.58
ORD-0185283,R-0426,2025-02-06,55.54,app,delivery,completed,2025-02-01,1,55.54
ORD-0224721,R-0525,2025-02-06,12.63,app,pickup,completed,2025-02-01,1,12.63
ORD-0185282,R-0426,2025-02-06,29.64,app,pickup,completed,2025-02-01,1,29.64
ORD-0230364,R-0538,2025-02-06,22.03,app,delivery,completed,2025-02-01,1,22.03
ORD-0230322,R-0538,2025-02-06,20.65,web,pickup,completed,2025-02-01,1,20.65
ORD-0091054,R-0207,2025-02-06,37.33,app,pickup,completed,2025-02-01,1,37.33
ORD-0247758,R-0579,2025-02-06,18.81,web,pickup,completed,2025-02-01,1,18.81
ORD-0091050,R-0207,2025-02-06,34.7,app,pickup,completed,2025-02-01,1,34.7
ORD-0079687,R-0184,2025-02-06,20.5,web,pickup,completed,2025-02-01,1,20.5
ORD-0051109,R-0126,2025-02-06,16.87,web,delivery,completed,2025-02-01,1,16.87
ORD-0192522,R-0446,2025-02-06,30.53,app,pickup,completed,2025-02-01,1,30.53
ORD-0245823,R-0570,2025-02-06,37.25,web,delivery,completed,2025-02-01,1,37.25
ORD-0230339,R-0538,2025-02-06,30.63,web,delivery,completed,2025-02-01,1,30.63
ORD-0227480,R-0531,2025-02-06,25.11,web,delivery,completed,2025-02-01,1,25.11
ORD-0016062,R-0025,2025-02-06,30.17,app,pickup,completed,2025-02-01,1,30.17
ORD-0051105,R-0126,2025-02-06,20.7,app,pickup,completed,2025-02-01,1,20.7
ORD-0224711,R-0525,2025-02-06,39.48,web,pickup,completed,2025-02-01,1,39.48
ORD-0245845,R-0570,2025-02-06,24.68,app,delivery,completed,2025-02-01,1,24.68
ORD-0185269,R-0426,2025-02-06,22.35,web,pickup,completed,2025-02-01,1,22.35
ORD-0213380,R-0491,2025-02-06,31.95,app,pickup,completed,2025-02-01,1,31.95
ORD-0005798,R-0010,2025-02-06,50.56,web,pickup,completed,2025-02-01,1,50.56
ORD-0051138,R-0126,2025-02-06,20.01,app,delivery,completed,2025-02-01,1,20.01
ORD-0213371,R-0491,2025-02-06,30.43,app,pickup,completed,2025-02-01,1,30.43
ORD-0213366,R-0491,2025-02-06,23.26,app,pickup,completed,2025-02-01,1,23.26
ORD-0016080,R-0025,2025-02-07,25.83,app,delivery,completed,2025-02-01,1,25.83
ORD-0016082,R-0025,2025-02-07,18.94,web,delivery,completed,2025-02-01,1,18.94
ORD-0213377,R-0491,2025-02-07,24.3,app,pickup,completed,2025-02-01,1,24.3
ORD-0016069,R-0025,2025-02-07,17.68,web,delivery,completed,2025-02-01,1,17.68
ORD-0245852,R-0570,2025-02-07,27.74,web,delivery,completed,2025-02-01,1,27.74
ORD-0051141,R-0126,2025-02-07,39.99,web,delivery,completed,2025-02-01,1,39.99
ORD-0016103,R-0025,2025-02-07,33.99,app,delivery,completed,2025-02-01,1,33.99
ORD-0213350,R-0491,2025-02-07,19.06,web,pickup,completed,2025-02-01,1,19.06
ORD-0192532,R-0446,2025-02-07,32.88,app,delivery,completed,2025-02-01,1,32.88
ORD-0213319,R-0491,2025-02-07,17.12,app,pickup,completed,2025-02-01,1,17.12
ORD-0016086,R-0025,2025-02-07,14.75,web,delivery,completed,2025-02-01,1,14.75
ORD-0224710,R-0525,2025-02-07,24.99,app,pickup,completed,2025-02-01,1,24.99
ORD-0051132,R-0126,2025-02-07,52.15,app,pickup,cancelled,2025-02-01,0,0.0
ORD-0079683,R-0184,2025-02-07,13.96,web,pickup,completed,2025-02-01,1,13.96
ORD-0051140,R-0126,2025-02-07,18.21,app,delivery,completed,2025-02-01,1,18.21
ORD-0192514,R-0446,2025-02-07,93.91,app,delivery,cancelled,2025-02-01,0,0.0
ORD-0048742,R-0119,2025-02-07,44.19,app,pickup,completed,2025-02-01,1,44.19
ORD-0005836,R-0010,2025-02-07,86.02,app,pickup,completed,2025-02-01,1,86.02
ORD-0048740,R-0119,2025-02-07,19.12,app,pickup,completed,2025-02-01,1,19.12
ORD-0230343,R-0538,2025-02-07,25.47,app,pickup,completed,2025-02-01,1,25.47
ORD-0132554,R-0324,2025-02-07,11.49,web,pickup,completed,2025-02-01,1,11.49
ORD-0162512,R-0379,2025-02-07,17.46,web,delivery,completed,2025-02-01,1,17.46
ORD-0132557,R-0324,2025-02-07,56.14,web,pickup,completed,2025-02-01,1,56.14
ORD-0162505,R-0379,2025-02-07,20.35,web,pickup,completed,2025-02-01,1,20.35
ORD-0152215,R-0363,2025-02-07,11.81,web,delivery,completed,2025-02-01,1,11.81
ORD-0152213,R-0363,2025-02-07,14.48,web,pickup,completed,2025-02-01,1,14.48
ORD-0152196,R-0363,2025-02-07,36.32,app,delivery,completed,2025-02-01,1,36.32
ORD-0230354,R-0538,2025-02-07,24.61,app,delivery,completed,2025-02-01,1,24.61
ORD-0152187,R-0363,2025-02-07,18.23,app,pickup,completed,2025-02-01,1,18.23
ORD-0025563,R-0050,2025-02-07,58.35,app,delivery,completed,2025-02-01,1,58.35
ORD-0152180,R-0363,2025-02-07,10.64,app,pickup,completed,2025-02-01,1,10.64
ORD-0005793,R-0010,2025-02-07,69.65,web,delivery,completed,2025-02-01,1,69.65
ORD-0249518,R-0586,2025-02-07,36.21,app,pickup,completed,2025-02-01,1,36.21
ORD-0016113,R-0025,2025-02-07,27.74,web,pickup,completed,2025-02-01,1,27.74
ORD-0224682,R-0525,2025-02-07,14.2,app,delivery,completed,2025-02-01,1,14.2
ORD-0105236,R-0236,2025-02-07,34.58,app,pickup,completed,2025-02-01,1,34.58
ORD-0192511,R-0446,2025-02-07,62.94,app,delivery,completed,2025-02-01,1,62.94
ORD-0192481,R-0446,2025-02-07,37.18,web,delivery,completed,2025-02-01,1,37.18
ORD-0005832,R-0010,2025-02-07,20.26,web,pickup,completed,2025-02-01,1,20.26
ORD-0249506,R-0586,2025-02-07,18.33,app,delivery,completed,2025-02-01,1,18.33
ORD-0242756,R-0559,2025-02-07,19.83,app,pickup,completed,2025-02-01,1,19.83
ORD-0230336,R-0538,2025-02-07,26.06,web,pickup,completed,2025-02-01,1,26.06
ORD-0025566,R-0050,2025-02-08,32.37,app,delivery,completed,2025-02-01,1,32.37
ORD-0224675,R-0525,2025-02-08,18.53,app,pickup,completed,2025-02-01,1,18.53
ORD-0079688,R-0184,2025-02-08,19.57,app,pickup,completed,2025-02-01,1,19.57
ORD-0224674,R-0525,2025-02-08,32.29,app,pickup,completed,2025-02-01,1,32.29
ORD-0005824,R-0010,2025-02-08,50.91,app,pickup,completed,2025-02-01,1,50.91
ORD-0005821,R-0010,2025-02-08,33.85,app,delivery,completed,2025-02-01,1,33.85
ORD-0192495,R-0446,2025-02-08,33.53,app,pickup,completed,2025-02-01,1,33.53
ORD-0192490,R-0446,2025-02-08,42.86,web,pickup,completed,2025-02-01,1,42.86
ORD-0161503,R-0376,2025-02-08,35.05,web,delivery,completed,2025-02-01,1,35.05
ORD-0016054,R-0025,2025-02-08,29.08,app,delivery,completed,2025-02-01,1,29.08
ORD-0162509,R-0379,2025-02-08,31.08,web,delivery,completed,2025-02-01,1,31.08
ORD-0079666,R-0184,2025-02-08,16.24,web,delivery,completed,2025-02-01,1,16.24
ORD-0245843,R-0570,2025-02-08,28.14,app,delivery,completed,2025-02-01,1,28.14
ORD-0245857,R-0570,2025-02-08,30.36,web,delivery,completed,2025-02-01,1,30.36
ORD-0152167,R-0363,2025-02-08,28.01,web,pickup,completed,2025-02-01,1,28.01
ORD-0105250,R-0236,2025-02-08,28.41,app,pickup,completed,2025-02-01,1,28.41
ORD-0185271,R-0426,2025-02-08,70.7,web,pickup,completed,2025-02-01,1,70.7
ORD-0249508,R-0586,2025-02-08,31.73,app,pickup,completed,2025-02-01,1,31.73
ORD-0105243,R-0236,2025-02-08,36.19,web,delivery,completed,2025-02-01,1,36.19
ORD-0079653,R-0184,2025-02-08,8.27,web,delivery,completed,2025-02-01,1,8.27
ORD-0132571,R-0324,2025-02-08,21.05,web,pickup,completed,2025-02-01,1,21.05
ORD-0079699,R-0184,2025-02-08,22.22,app,pickup,completed,2025-02-01,1,22.22
ORD-0245856,R-0570,2025-02-08,48.32,app,delivery,completed,2025-02-01,1,48.32
ORD-0224708,R-0525,2025-02-08,40.48,app,pickup,completed,2025-02-01,1,40.48
ORD-0230316,R-0538,2025-02-08,19.88,web,delivery,refunded,2025-02-01,0,0.0
ORD-0051085,R-0126,2025-02-08,21.32,web,delivery,completed,2025-02-01,1,21.32
ORD-0048741,R-0119,2025-02-08,39.42,app,pickup,completed,2025-02-01,1,39.42
ORD-0230346,R-0538,2025-02-08,21.17,app,delivery,completed,2025-02-01,1,21.17
ORD-0244717,R-0568,2025-02-08,140.19,web,delivery,completed,2025-02-01,1,140.19
ORD-0227483,R-0531,2025-02-08,26.41,web,pickup,completed,2025-02-01,1,26.41
ORD-0025560,R-0050,2025-02-08,19.95,app,pickup,completed,2025-02-01,1,19.95
ORD-0025565,R-0050,2025-02-08,30.18,app,delivery,completed,2025-02-01,1,30.18
ORD-0016107,R-0025,2025-02-08,14.4,web,delivery,completed,2025-02-01,1,14.4
ORD-0048730,R-0119,2025-02-08,19.4,app,pickup,completed,2025-02-01,1,19.4
ORD-0227495,R-0531,2025-02-08,23.37,web,delivery,completed,2025-02-01,1,23.37
ORD-0244705,R-0568,2025-02-08,37.1,app,pickup,completed,2025-02-01,1,37.1
ORD-0242750,R-0559,2025-02-08,39.62,web,delivery,completed,2025-02-01,1,39.62
ORD-0051119,R-0126,2025-02-08,37.09,web,pickup,completed,2025-02-01,1,37.09
ORD-0230319,R-0538,2025-02-08,29.57,app,delivery,completed,2025-02-01,1,29.57
ORD-0242761,R-0559,2025-02-08,20.88,app,pickup,completed,2025-02-01,1,20.88
ORD-0238861,R-0550,2025-02-08,54.49,app,delivery,completed,2025-02-01,1,54.49
ORD-0152211,R-0363,2025-02-09,16.55,web,pickup,completed,2025-02-01,1,16.55
ORD-0242760,R-0559,2025-02-09,13.96,app,pickup,completed,2025-02-01,1,13.96
ORD-0016102,R-0025,2025-02-09,36.63,app,delivery,completed,2025-02-01,1,36.63
ORD-0185287,R-0426,2025-02-09,90.89,web,delivery,completed,2025-02-01,1,90.89
ORD-0192526,R-0446,2025-02-09,49.24,web,delivery,completed,2025-02-01,1,49.24
ORD-0152206,R-0363,2025-02-09,20.4,web,pickup,completed,2025-02-01,1,20.4
ORD-0016097,R-0025,2025-02-09,19.53,web,delivery,completed,2025-02-01,1,19.53
ORD-0051101,R-0126,2025-02-09,20.87,web,delivery,completed,2025-02-01,1,20.87
ORD-0051093,R-0126,2025-02-09,37.2,app,pickup,completed,2025-02-01,1,37.2
ORD-0247752,R-0579,2025-02-09,25.07,app,delivery,completed,2025-02-01,1,25.07
ORD-0005825,R-0010,2025-02-09,23.38,web,pickup,completed,2025-02-01,1,23.38
ORD-0247750,R-0579,2025-02-09,17.52,app,delivery,completed,2025-02-01,1,17.52
ORD-0162502,R-0379,2025-02-09,20.97,app,delivery,completed,2025-02-01,1,20.97
ORD-0016118,R-0025,2025-02-09,20.32,app,delivery,completed,2025-02-01,1,20.32
ORD-0224681,R-0525,2025-02-09,49.21,web,delivery,completed,2025-02-01,1,49.21
ORD-0152169,R-0363,2025-02-09,14.7,web,pickup,completed,2025-02-01,1,14.7
ORD-0105249,R-0236,2025-02-09,45.86,web,delivery,completed,2025-02-01,1,45.86
ORD-0152179,R-0363,2025-02-09,13.34,web,pickup,completed,2025-02-01,1,13.34
ORD-0079697,R-0184,2025-02-09,30.75,web,delivery,completed,2025-02-01,1,30.75
ORD-0016104,R-0025,2025-02-09,32.06,app,delivery,completed,2025-02-01,1,32.06
ORD-0059240,R-0143,2025-02-09,34.96,app,delivery,completed,2025-02-01,1,34.96
ORD-0051087,R-0126,2025-02-09,33.59,app,delivery,completed,2025-02-01,1,33.59
ORD-0192479,R-0446,2025-02-09,30.04,web,pickup,cancelled,2025-02-01,0,0.0
ORD-0152188,R-0363,2025-02-09,10.31,app,pickup,completed,2025-02-01,1,10.31
ORD-0016053,R-0025,2025-02-09,21.27,web,delivery,completed,2025-02-01,1,21.27
ORD-0152195,R-0363,2025-02-09,26.33,web,pickup,completed,2025-02-01,1,26.33
ORD-0016083,R-0025,2025-02-09,26.62,web,delivery,completed,2025-02-01,1,26.62
ORD-0224696,R-0525,2025-02-09,31.09,web,pickup,completed,2025-02-01,1,31.09
ORD-0213355,R-0491,2025-02-09,35.64,web,pickup,completed,2025-02-01,1,35.64
ORD-0224699,R-0525,2025-02-09,27.87,web,pickup,completed,2025-02-01,1,27.87
ORD-0245836,R-0570,2025-02-09,42.82,app,delivery,completed,2025-02-01,1,42.82
ORD-0051088,R-0126,2025-02-09,13.63,app,delivery,completed,2025-02-01,1,13.63
ORD-0152199,R-0363,2025-02-09,13.56,web,pickup,completed,2025-02-01,1,13.56
ORD-0075229,R-0175,2025-02-09,25.83,web,delivery,completed,2025-02-01,1,25.83
